30  0   138.829
30  1   138.406
30  2   137.903
30  3   137.342
30  4   136.745
30  5   136.142
30  6   135.561
30  7   135.030
30  8   134.577
30  9   134.220
30  10  133.978
30  11  133.858
30  12  133.862
30  13  133.986
30  14  134.217
30  15  134.540
30  16  134.936
30  17  135.384
30  18  135.866
30  19  136.365
30  20  136.866
30  21  137.357
30  22  137.825
30  23  138.259
30  24  138.648
30  25  138.979
30  26  139.241
30  27  139.422
30  28  139.511
30  29  139.499
30  30  139.381
30  31  139.157
31  0   149.949
31  1   149.479
31  2   148.920
31  3   148.295
31  4   147.630
31  5   146.958
31  6   146.309
31  7   145.716
31  8   145.206
31  9   144.804
31  10  144.527
31  11  144.386
31  12  144.383
31  13  144.513
31  14  144.763
31  15  145.117
31  16  145.554
31  17  146.051
31  18  146.589
31  19  147.148
31  20  147.711
31  21  148.263
31  22  148.791
31  23  149.282
31  24  149.723
31  25  150.099
31  26  150.396
31  27  150.602
31  28  150.704
31  29  150.693
31  30  150.564
31  31  150.314
32  0   160.785
32  1   160.266
32  2   159.650
32  3   158.960
32  4   158.227
32  5   157.484
32  6   156.767
32  7   156.110
32  8   155.544
32  9   155.095
32  10  154.783
32  11  154.620
32  12  154.609
32  13  154.744
32  14  155.013
32  15  155.398
32  16  155.876
32  17  156.423
32  18  157.017
32  19  157.636
32  20  158.262
32  21  158.878
32  22  159.468
32  23  160.017
32  24  160.509
32  25  160.931
32  26  161.264
32  27  161.496
32  28  161.612
32  29  161.602
32  30  161.461
32  31  161.187
33  0   171.271
33  1   170.705
33  2   170.031
33  3   169.278
33  4   168.476
33  5   167.664
33  6   166.878
33  7   166.157
33  8   165.534
33  9   165.039
33  10  164.691
33  11  164.506
33  12  164.486
33  13  164.626
33  14  164.914
33  15  165.329
33  16  165.848
33  17  166.444
33  18  167.094
33  19  167.774
33  20  168.463
33  21  169.142
33  22  169.794
33  23  170.401
33  24  170.947
33  25  171.413
33  26  171.784
33  27  172.041
33  28  172.171
33  29  172.163
33  30  172.009
33  31  171.711
34  0   181.128
34  1   180.515
34  2   179.786
34  3   178.970
34  4   178.102
34  5   177.221
34  6   176.369
34  7   175.586
34  8   174.908
34  9   174.366
34  10  173.984
34  11  173.776
34  12  173.747
34  13  173.892
34  14  174.197
34  15  174.641
34  16  175.200
34  17  175.844
34  18  176.549
34  19  177.288
34  20  178.038
34  21  178.779
34  22  179.491
34  23  180.156
34  24  180.754
34  25  181.265
34  26  181.671
34  27  181.954
34  28  182.098
34  29  182.091
34  30  181.926
34  31  181.604
35  0   189.998
35  1   189.341
35  2   188.559
35  3   187.684
35  4   186.753
35  5   185.808
35  6   184.893
35  7   184.051
35  8   183.320
35  9   182.734
35  10  182.319
35  11  182.090
35  12  182.052
35  13  182.200
35  14  182.521
35  15  182.992
35  16  183.588
35  17  184.278
35  18  185.034
35  19  185.829
35  20  186.637
35  21  187.438
35  22  188.208
35  23  188.927
35  24  189.574
35  25  190.128
35  26  190.568
35  27  190.876
35  28  191.033
35  29  191.028
35  30  190.853
35  31  190.507
36  0   197.590
36  1   196.893
36  2   196.063
36  3   195.134
36  4   194.145
36  5   193.141
36  6   192.168
36  7   191.272
36  8   190.492
36  9   189.866
36  10  189.419
36  11  189.170
36  12  189.123
36  13  189.274
36  14  189.608
36  15  190.104
36  16  190.733
36  17  191.464
36  18  192.267
36  19  193.114
36  20  193.977
36  21  194.832
36  22  195.655
36  23  196.425
36  24  197.118
36  25  197.712
36  26  198.185
36  27  198.515
36  28  198.685
36  29  198.681
36  30  198.496
36  31  198.130
37  0   203.786
37  1   203.052
37  2   202.179
37  3   201.202
37  4   200.162
37  5   199.105
37  6   198.080
37  7   197.134
37  8   196.311
37  9   195.647
37  10  195.172
37  11  194.903
37  12  194.847
37  13  195.000
37  14  195.346
37  15  195.863
37  16  196.521
37  17  197.289
37  18  198.135
37  19  199.028
37  20  199.940
37  21  200.845
37  22  201.717
37  23  202.533
37  24  203.269
37  25  203.899
37  26  204.401
37  27  204.752
37  28  204.933
37  29  204.931
37  30  204.738
37  31  204.353
38  0   208.681
38  1   207.915
38  2   207.004
38  3   205.984
38  4   204.897
38  5   203.793
38  6   202.721
38  7   201.732
38  8   200.869
38  9   200.172
38  10  199.670
38  11  199.383
38  12  199.318
38  13  199.471
38  14  199.827
38  15  200.362
38  16  201.046
38  17  201.847
38  18  202.731
38  19  203.666
38  20  204.622
38  21  205.572
38  22  206.489
38  23  207.347
38  24  208.121
38  25  208.785
38  26  209.313
38  27  209.683
38  28  209.875
38  29  209.875
38  30  209.675
38  31  209.274
39  0   212.564
39  1   211.769
39  2   210.823
39  3   209.763
39  4   208.635
39  5   207.488
39  6   206.374
39  7   205.344
39  8   204.445
39  9   203.717
39  10  203.191
39  11  202.887
39  12  202.813
39  13  202.965
39  14  203.329
39  15  203.880
39  16  204.588
39  17  205.418
39  18  206.336
39  19  207.310
39  20  208.307
39  21  209.298
39  22  210.256
39  23  211.153
39  24  211.963
39  25  212.657
39  26  213.210
39  27  213.598
39  28  213.800
39  29  213.801
39  30  213.594
39  31  213.179
40  0   215.829
40  1   215.007
40  2   214.028
40  3   212.932
40  4   211.764
40  5   210.576
40  6   209.422
40  7   208.355
40  8   207.421
40  9   206.664
40  10  206.114
40  11  205.794
40  12  205.711
40  13  205.863
40  14  206.234
40  15  206.799
40  16  207.529
40  17  208.386
40  18  209.338
40  19  210.347
40  20  211.383
40  21  212.414
40  22  213.411
40  23  214.345
40  24  215.188
40  25  215.912
40  26  216.488
40  27  216.893
40  28  217.105
40  29  217.108
