30  0   5724.733
30  1   5594.613
30  2   5291.035
30  3   4849.553
30  4   4310.450
30  5   3714.320
30  6   3099.014
30  7   2497.657
30  8   1937.905
30  9   1441.804
30  10  1026.056
30  11  697.550
30  12  451.386
30  13  278.941
30  14  168.045
30  15  104.097
30  16  73.087
30  17  65.444
30  18  78.939
30  19  119.307
30  20  199.029
30  21  335.967
30  22  553.310
30  23  883.311
30  24  1359.136
30  25  1988.067
30  26  2732.168
30  27  3517.364
30  28  4264.973
30  29  4903.804
30  30  5378.707
30  31  5655.977
31  0   6209.205
31  1   6065.818
31  2   5733.356
31  3   5250.912
31  4   4662.732
31  5   4013.329
31  6   3344.125
31  7   2691.269
31  8   2084.805
31  9   1548.496
31  10  1100.019
31  11  746.392
31  12  482.049
31  13  297.348
31  14  178.875
31  15  110.707
31  16  77.707
31  17  69.607
31  18  84.055
31  19  127.303
31  20  212.939
31  21  360.431
31  22  595.016
31  23  951.633
31  24  1466.329
31  25  2147.534
31  26  2954.854
31  27  3808.229
31  28  4621.730
31  29  5317.276
31  30  5834.245
31  31  6135.548
32  0   6683.844
32  1   6527.140
32  2   6165.941
32  3   5642.884
32  4   5006.169
32  5   4304.220
32  6   3582.003
32  7   2878.654
32  8   2226.556
32  9   1651.120
32  10  1170.917
32  11  793.039
32  12  511.228
32  13  314.812
32  14  189.130
32  15  116.964
32  16  82.084
32  17  73.555
32  18  88.914
32  19  134.916
32  20  226.244
32  21  383.945
32  22  635.278
32  23  1017.816
32  24  1570.426
32  25  2302.725
32  26  3172.000
32  27  4092.377
32  28  4970.761
32  29  5722.206
32  30  6280.620
32  31  6605.528
33  0   7145.262
33  1   6975.327
33  2   6585.802
33  3   6022.839
33  4   5338.548
33  5   4585.215
33  6   3811.290
33  7   3058.835
33  8   2362.498
33  9   1749.267
33  10  1238.521
33  11  837.381
33  12  538.887
33  13  331.330
33  14  198.819
33  15  122.878
33  16  86.226
33  17  77.294
33  18  93.519
33  19  142.145
33  20  238.918
33  21  406.433
33  22  673.924
33  23  1081.528
33  24  1670.859
33  25  2452.726
33  26  3382.243
33  27  4367.928
33  28  5309.668
33  29  6115.742
33  30  6714.647
33  31  7062.547
