30  0   138.812
30  1   138.392
30  2   137.893
30  3   137.334
30  4   136.743
30  5   136.146
30  6   135.569
30  7   135.043
30  8   134.592
30  9   134.240
30  10  133.998
30  11  133.879
30  12  133.883
30  13  134.004
30  14  134.233
30  15  134.553
30  16  134.945
30  17  135.391
30  18  135.870
30  19  136.367
30  20  136.865
30  21  137.354
30  22  137.819
30  23  138.252
30  24  138.639
30  25  138.968
30  26  139.228
30  27  139.407
30  28  139.494
30  29  139.481
30  30  139.363
30  31  139.139
31  0   149.931
31  1   149.464
31  2   148.908
31  3   148.286
31  4   147.628
31  5   146.962
31  6   146.318
31  7   145.730
31  8   145.224
31  9   144.825
31  10  144.550
31  11  144.409
31  12  144.406
31  13  144.534
31  14  144.781
31  15  145.132
31  16  145.565
31  17  146.059
31  18  146.594
31  19  147.150
31  20  147.709
31  21  148.260
31  22  148.786
31  23  149.275
31  24  149.713
31  25  150.086
31  26  150.381
31  27  150.585
31  28  150.685
31  29  150.673
31  30  150.543
31  31  150.295
32  0   160.765
32  1   160.249
32  2   159.637
32  3   158.951
32  4   158.224
32  5   157.489
32  6   156.777
32  7   156.125
32  8   155.563
32  9   155.118
32  10  154.808
32  11  154.646
32  12  154.634
32  13  154.767
32  14  155.034
32  15  155.415
32  16  155.889
32  17  156.432
32  18  157.023
32  19  157.639
32  20  158.261
32  21  158.874
32  22  159.461
32  23  160.008
32  24  160.498
32  25  160.917
32  26  161.248
32  27  161.477
32  28  161.591
32  29  161.580
32  30  161.438
32  31  161.165
33  0   171.250
33  1   170.686
33  2   170.017
33  3   169.268
33  4   168.473
33  5   167.669
33  6   166.889
33  7   166.174
33  8   165.555
33  9   165.064
33  10  164.718
33  11  164.534
33  12  164.513
33  13  164.652
33  14  164.936
33  15  165.348
33  16  165.862
33  17  166.455
33  18  167.101
33  19  167.777
33  20  168.462
33  21  169.138
33  22  169.787
33  23  170.391
33  24  170.934
33  25  171.398
33  26  171.765
33  27  172.020
33  28  172.148
33  29  172.138
33  30  171.985
33  31  171.686
34  0   181.105
34  1   180.495
34  2   179.771
34  3   178.959
34  4   178.098
34  5   177.227
34  6   176.380
34  7   175.603
34  8   174.930
34  9   174.393
34  10  174.013
34  11  173.807
34  12  173.777
34  13  173.920
34  14  174.221
34  15  174.662
34  16  175.215
34  17  175.856
34  18  176.556
34  19  177.291
34  20  178.037
34  21  178.775
34  22  179.484
34  23  180.145
34  24  180.740
34  25  181.248
34  26  181.651
34  27  181.931
34  28  182.072
34  29  182.064
34  30  181.899
34  31  181.577
35  0   189.972
35  1   189.319
35  2   188.542
35  3   187.672
35  4   186.749
35  5   185.814
35  6   184.905
35  7   184.069
35  8   183.344
35  9   182.763
35  10  182.350
35  11  182.122
35  12  182.083
35  13  182.230
35  14  182.547
35  15  183.015
35  16  183.605
35  17  184.290
35  18  185.042
35  19  185.833
35  20  186.637
35  21  187.433
35  22  188.199
35  23  188.915
35  24  189.559
35  25  190.109
35  26  190.546
35  27  190.851
35  28  191.005
35  29  190.999
35  30  190.823
35  31  190.479
36  0   197.562
36  1   196.869
36  2   196.045
36  3   195.121
36  4   194.141
36  5   193.147
36  6   192.180
36  7   191.291
36  8   190.517
36  9   189.896
36  10  189.452
36  11  189.204
36  12  189.156
36  13  189.305
36  14  189.636
36  15  190.128
36  16  190.751
36  17  191.478
36  18  192.276
36  19  193.118
36  20  193.976
36  21  194.827
36  22  195.647
36  23  196.413
36  24  197.102
36  25  197.692
36  26  198.161
36  27  198.488
36  28  198.655
36  29  198.650
36  30  198.465
36  31  198.100
37  0   203.757
37  1   203.027
37  2   202.160
37  3   201.189
37  4   200.157
37  5   199.111
37  6   198.092
37  7   197.154
37  8   196.337
37  9   195.679
37  10  195.206
37  11  194.939
37  12  194.882
37  13  195.033
37  14  195.375
37  15  195.888
37  16  196.541
37  17  197.304
37  18  198.144
37  19  199.033
37  20  199.940
37  21  200.840
37  22  201.708
37  23  202.520
37  24  203.251
37  25  203.878
37  26  204.376
37  27  204.723
37  28  204.902
37  29  204.898
37  30  204.705
37  31  204.321
38  0   208.651
38  1   207.889
38  2   206.984
38  3   205.970
38  4   204.892
38  5   203.799
38  6   202.734
38  7   201.752
38  8   200.896
38  9   200.205
38  10  199.706
38  11  199.421
38  12  199.355
38  13  199.506
38  14  199.858
38  15  200.389
38  16  201.067
38  17  201.863
38  18  202.741
38  19  203.671
38  20  204.622
38  21  205.567
38  22  206.480
38  23  207.334
38  24  208.103
38  25  208.762
38  26  209.287
38  27  209.653
38  28  209.842
38  29  209.841
38  30  209.640
38  31  209.240
39  0   212.532
39  1   211.742
39  2   210.802
39  3   209.749
39  4   208.629
39  5   207.494
39  6   206.387
39  7   205.365
39  8   204.473
39  9   203.751
39  10  203.228
39  11  202.926
39  12  202.851
39  13  203.002
39  14  203.362
39  15  203.908
39  16  204.610
39  17  205.435
39  18  206.347
39  19  207.316
39  20  208.307
39  21  209.293
39  22  210.246
39  23  211.139
39  24  211.944
39  25  212.634
39  26  213.182
39  27  213.566
39  28  213.766
39  29  213.766
39  30  213.558
39  31  213.144
40  0   215.796
40  1   214.979
40  2   214.006
40  3   212.917
40  4   211.758
40  5   210.583
40  6   209.436
40  7   208.377
40  8   207.450
40  9   206.699
40  10  206.152
40  11  205.834
40  12  205.751
40  13  205.901
40  14  206.268
40  15  206.829
40  16  207.552
40  17  208.404
40  18  209.349
40  19  210.354
40  20  211.383
40  21  212.409
40  22  213.401
40  23  214.331
40  24  215.169
40  25  215.888
40  26  216.460
40  27  216.861
40  28  217.069
40  29  217.071
40  30  216.857
40  31  216.429
41  0   218.829
41  1   217.984
41  2   216.980
41  3   215.854
41  4   214.657
41  5   213.442
41  6   212.256
41  7   211.160
41  8   210.200
41  9   209.420
41  10  208.851
41  11  208.516
41  12  208.424
41  13  208.573
41  14  208.947
41  15  209.522
41  16  210.266
41  17  211.146
41  18  212.122
41  19  213.162
41  20  214.230
41  21  215.294
41  22  216.325
41  23  217.291
41  24  218.162
41  25  218.910
41  26  219.505
41  27  219.922
41  28  220.140
41  29  220.144
41  30  219.924
41  31  219.482
42  0   221.888
42  1   221.016
42  2   219.980
42  3   218.817
42  4   217.582
42  5   216.327
42  6   215.102
42  7   213.968
42  8   212.974
42  9   212.165
42  10  211.572
42  11  211.222
42  12  211.122
42  13  211.270
42  14  211.650
42  15  212.240
42  16  213.006
42  17  213.912
42  18  214.921
42  19  215.997
42  20  217.103
42  21  218.206
42  22  219.275
42  23  220.278
42  24  221.183
42  25  221.959
42  26  222.578
42  27  223.012
42  28  223.239
42  29  223.244
42  30  223.018
42  31  222.562
43  0   225.041
43  1   224.141
43  2   223.072
43  3   221.873
43  4   220.597
43  5   219.303
43  6   218.037
43  7   216.866
43  8   215.838
43  9   214.999
43  10  214.384
43  11  214.017
43  12  213.908
43  13  214.056
43  14  214.444
43  15  215.048
43  16  215.836
43  17  216.770
43  18  217.812
43  19  218.924
43  20  220.068
43  21  221.211
43  22  222.319
43  23  223.359
43  24  224.297
43  25  225.103
43  26  225.745
43  27  226.196
43  28  226.432
43  29  226.439
43  30  226.206
43  31  225.736
44  0   228.155
44  1   227.229
44  2   226.126
44  3   224.891
44  4   223.577
44  5   222.242
44  6   220.938
44  7   219.729
44  8   218.667
44  9   217.800
44  10  217.162
44  11  216.779
44  12  216.662
44  13  216.809
44  14  217.204
44  15  217.824
44  16  218.633
44  17  219.594
44  18  220.669
44  19  221.817
44  20  222.999
44  21  224.180
44  22  225.327
44  23  226.404
44  24  227.375
